"target_id","exp_cnt","click_cnt","image_text_price",
"de88701a-1574-4b41-8308-adfc7abc3177000","13","","8.0000",
"de9979a7-be6f-44ba-845e-bb15fb4ede81000","19","","20.0000",
"dfcddc36-8979-492f-a2c4-96c1cf8cd1a3000","30","","6.0000",
"dfe0dd13-c5f9-4e3d-84d6-7af25a537534000","111","1","20.0000",
"dfedd8fb-f212-4212-98d2-9175e9897ea0000","31","","20.0000",
"e03b97a7-aa64-4ff9-be60-9b1c9c864ead000","19","1","",
"e0e16941-163f-4b16-9858-7c49688d72c5000","56","3","30.0000",
"e22cf67a-89b7-452f-b1f9-f77ba1b4c595000","137","3","100.0000",
"e26fb9c0-8797-4378-af70-db47f5a6760e000","366","17","100.0000",
"e315009e-eb86-4389-820f-2969af3c0881000","11","","30.0000",
"e37381df-40f9-4897-8d3e-9de9d7c69943000","113","5","30.0000",
"e40227bf-65da-4aa1-87d0-da048b7a930c000","89","","200.0000",
"e49e875a-e788-4d47-9f2c-20f3c7d3670f000","30","","",
"e4eaf211-a4f6-476e-8394-7065c66b0cef000","12","","500.0000",
"e6324709-b4e1-40c6-bee9-c52463997b36000","80","6","200.0000",
"e7104db8-68fb-485b-810c-4dea1c501e9d000","59","","50.0000",
"e753b070-1e7c-4297-8913-b3bf001b6c38000","58","","30.0000",
"e8b7a7d6-e873-4ebd-b842-89bea544f214000","50","4","60.0000",
"e9e98cd4-6965-48b4-975a-c9ae25115c65000","11","","15.0000",
"ea8e04f9-2e0c-4991-be54-01874669709e000","75","1","66.0000",
"eb2f4af0-587c-41cb-8618-fc93f0310b21000","74","3","30.0000",
"ec2a44c4-d0cf-40d0-915b-2cb7427d9552000","33","","50.0000",
"ec5e1659-23db-46e0-85c9-7ecaae405c60000","20","","10.0000",
"ecfb3cf4-ac21-453e-bea6-a3be2d0952cc000","45","3","50.0000",
"ed30b6e6-f083-4738-831f-34afcad698d9000","30","","30.0000",
"ee131426-a3d3-4e09-9e0a-a56aad0a390c000","11","","",
"ee98c48f-b87d-47dd-a5d4-adeb17f54653000","381","24","0.0000",
"eebf64b2-17e3-45df-914f-19c6312600f4000","47","2","100.0000",
"ef1d02dd-4a83-4471-b992-3f09e8832424000","326","21","20.0000",
"ef2ac919-255b-481b-b6ea-9507f3563a1d000","275","12","50.0000",
"ef372fcf-bfd1-472c-a39b-5e99c9744314000","14","","",
"ef7ec499-0d0e-4756-9d44-401d57e25bc2000","13","1","200.0000",
"efb13f00-fe23-4ea0-849e-3e0fea7c5d9c000","40","","50.0000",
"efdec054-ca57-4603-93b2-31919f282f82000","1138","37","100.0000",
"f00308d3-865c-47ac-af60-219ed1cee1bc000","26","1","30.0000",
"f0278aa6-d6cb-4fb6-be3a-69b1ff07a415000","181","7","20.0000",
"f0fbfe76-e247-4041-889f-7b8c247fd113000","40","1","20.0000",
"f10e387a-cc96-4f42-a66d-7abe4e5c5258000","14","","",
"f252cf13-d744-4f5c-aa79-9141e5039c24000","12","","20.0000",
"f273d4d2-68b1-4689-8cc8-df30fbde424f000","51","","",
"f2c36958-7bab-481c-8cb9-6e86584a28f3000","104","5","100.0000",
"f330e0c3-4124-4968-88c0-96f84b6fa3f1000","28","","10.0000",
"f525f773-f2e0-4de0-983f-37d0624d4a9c000","11","","",
"f534a8f1-0149-404c-b60a-4ac4de8f7490000","11","2","20.0000",
"f5860fe2-2a4a-4293-8922-8883ba6f1dcb000","107","2","100.0000",
"f5b0cde4-9d0b-4e3d-a897-7ebd6438954b000","968","39","30.0000",
"f63733b2-868b-4f31-ad59-3f264bf52066000","213","5","70.0000",
"f65155c6-3f74-4a98-9cff-29dd5e1716c8000","23","1","20.0000",
"f77387c2-7778-4e8a-ab20-837b7bd5e683000","17","","",
"f7a64aee-eb86-4f22-a354-6beb646c2579000","46","4","8.0000",
"f7abbe32-e9ec-42f1-a926-481c5f2725cc000","27","2","500.0000",
"f829211e-3b60-4328-90d2-fd9a0032b626000","27","","20.0000",
"f87415d5-e133-4603-b637-2220b4883d2d000","27","2","20.0000",
"f8c8a272-3a0e-4036-b157-fa27d24534f5000","246","14","100.0000",
"fa13f18c-49d0-4479-8f6b-b67bd1f25ff5000","159","5","40.0000",
"fa7cc3ba-ba58-405e-bbb0-8f77d95c046d000","1840","50","120.0000",
"fa91af0e-b2d8-4ced-9afd-8f560bebffe0000","20","","30.0000",
"faf36996-76d7-45b1-8b22-9b7dbd35feba000","1548","54","300.0000",
"fb5ad967-519c-493e-9a67-f0f09fd5b0bf000","50","","30.0000",
"fc448fc1-b2c4-4fa2-a40e-49fc8e7e6e86000","131","1","20.0000",
"fdd0c2dd-f81d-4b53-be71-9184732f45ec000","265","7","39.0000",
"fdd1e93d-b115-4415-8cf3-f10aad517b02000","47","1","20.0000",
"fe537e6e-ae73-4cd9-9875-ad9b4ddc519a000","2513","98","199.0000",
"fe6fd86c-9070-4a36-adcb-1045320d013c000","216","9","30.0000",
"0012f93b-583d-4f18-b008-f1e98418bb55000","15","","",
"0014b192-6be2-4d73-bb53-8e6472b7089d000","29","1","",
"00361f99-cc4b-46bf-a22f-cd61ed1ea5e9000","14","","",
"00F283538FF4BA0AE050A8C00F017471000","46","2","50.0000",
"02e753c4-df2d-4158-be26-fbe401256a8c000","18","","",
"052c99a6-efde-43fd-b7df-159cd0b70d8e000","75","2","30.0000",
"0534554a-a260-4676-b530-fb9aeacd1b13000","127","2","",
"05868beb-b89b-45ae-9de5-7048ff5c0a8f000","13","","",
"05ad2c64-4b19-424c-ae47-845f5ac78ed4000","69","1","20.0000",
"05d68a26-e493-4663-bc90-9566b63fb0cb000","90","2","30.0000",
"072c055e-e71d-49d7-9f0f-f61b248c48c8000","32","1","100.0000",
"07374080-77ae-42ad-8754-385fd0553e68000","67","1","30.0000",
"08C006A094BBFA88E0500A0AC8641E3E000","17","5","20.0000",
"08ca571d-0687-457b-baa9-44f0817500ef000","18","2","20.0000",
"096c88ff-b6a1-4387-8efe-d77dbc531bbf000","31","1","40.0000",
"0bafcb75-c008-4902-88fb-26754a8c89db000","13","","25.0000",
"0beb08d5-8ea2-4803-9a28-4a3eeb1d5867000","78","2","300.0000",
"0c8ab928-3051-461e-8852-6f57c734f474000","17","","",
"0df977b3-4595-41e4-b50d-6b3df2a31b56000","520","20","100.0000",
"0f1bb63f-32d6-457f-8f9e-685ef97a42aa000","26","1","30.0000",
"0f432002-a40f-4385-a517-229b10262176000","39","6","25.0000",
"100f76f8-9a00-490f-a542-fac86cf8e85e000","23","","30.0000",
"101848a6-5ac0-43be-af65-0304f0232151000","38","","20.0000",
"1061ef69-ba82-4f08-95f0-367f75c8e2df000","15","","30.0000",
"1106c7eb-9d8d-4400-a434-2218d6e69b92000","16","","30.0000",
"113e097f-6e85-4c92-b195-69be515cc65e000","14","","",
"116a9efd-cb6c-4971-812b-da8cef10a7ab000","117","16","50.0000",
"11a04825-7bdd-43bc-947c-da3d6cbcc14b000","228","7","15.0000",
"12ccb043-9a49-4f0d-9ef4-067499c7f570000","44","2","",
"12df86b2-e5d7-4f93-a708-ec25116bbf36000","150","3","60.0000",
"137237107366860000","161","9","300.0000",
"138138214445200000","259","31","40.0000",
"138259742315538000","407","13","60.0000",
"139210807936937000","121","6","30.0000",
"13f3a836-7d70-4338-a15e-5f0580cfccf4000","14","","",
"140437229233216000","184","6","40.0000",
"140668789464913000","170","17","35.0000",
"141135277259381000","1034","40","30.0000",
"141135277302391000","156","3","50.0000",
"141164c7-164b-4ce7-9271-03e6249b4f41000","1957","54","100.0000",
"142001080091257000","73","1","30.0000",
"142131659740481000","163","7","20.0000",
"142862689469701000","35","","100.0000",
"142899443529125000","226","15","30.0000",
"142b15a6-e364-4496-9538-8de0ab8042bb000","11","3","30.0000",
"143049909413969000","471","28","20.0000",
"146956fa-2423-4bae-a35a-f43065b1c7d5000","44","","20.0000",
"147d9ede-d1d5-40a4-91bb-c260091b058a000","21","","",
"14f7ef0f-f026-4f70-b81e-a4b43dcc69a4000","11","1","300.0000",
"157b23e5-ecca-44db-be2e-6c3fbbccda7c000","30","","",
"1687b86b-f69d-4b15-a2e9-de71d81339e6000","16","1","20.0000",
"18ab33c3-b1f1-4415-988d-dd9474609564000","51","","50.0000",
"18c4da83-cc40-446e-a5fc-ff3764a6d7fb000","101","2","20.0000",
"196fa26f-f52d-4f62-869f-3a8670bbf182000","1635","166","80.0000",
"19ad33af-56d0-4674-a537-7f802512be17000","710","64","50.0000",
"19b2ad70-570e-4797-9826-5c20780d8a44000","14","","50.0000",
"19bed846-a2a4-4f2b-b2f0-3c770b68c248000","24","","10.0000",
"1a1ca640-0ce5-4413-a418-e1bdcbf7daf5000","144","5","20.0000",
"1a4c905d-bcd6-41e9-9e9f-40c9881c7cd3000","28","","20.0000",
"1b1921c0-27f3-46ca-9a89-5c3ceea2f997000","15","","",
"1c147aed-6a28-4c59-8881-9cd15a020cba000","82","3","20.0000",
"1c32cda4-8af7-4dfe-8aa5-b66d2a87cb0b000","152","5","200.0000",
"1cc987c2-7102-4044-857a-9bb2dd866366000","88","2","20.0000",
"1cd6c32e-d906-4516-ba59-05eceac8791b000","110","9","30.0000",
"1cfc04d3-56b6-4478-9313-e0094fcc458a000","1641","46","150.0000",
"1cfea324-6f31-4442-ad9b-16b15db9df2f000","27","","5.0000",
"1dfb579d-be24-45e5-88ec-874a62cd118c000","809","43","68.0000",
"1e6f3a7a-2b74-41b8-a9fd-2974d7e8b47d000","54199","1282","26.0000",
"1e8fadc1-dd48-4936-b7e9-4799a53902a3000","21","","30.0000",
"1eef20c5-4205-48af-b0e7-c99c75f09aa7000","14","1","21.0000",
"1f6d284c-7ebf-4783-8325-a41dbb42f4af000","12","1","20.0000",
"1fb65f73-27d7-4642-81bc-948f7bf9ec12000","43","6","100.0000",
"1fc782eb-692f-4ccd-880b-b046d5be3e47000","65","1","30.0000",
"202aedda-9892-43e3-8095-591444567b11000","68","2","20.0000",
"203628fc-e487-4384-b922-1fc8df4b82ca000","41","1","30.0000",
"204db4d0-95c3-472b-9a44-fc07c7b18d17000","12","","50.0000",
"20529a08-6cda-4f2a-ae51-67c8fa4048e9000","22","1","20.0000",
"20907ccf-be75-4cd3-b88e-b3075d9d93e6000","11","2","40.0000",
"210a1341-7610-42e1-8448-af1856776404000","30","1","30.0000",
"2122bec3-054e-4db0-83d0-021e585e6643000","217","40","10.0000",
"22402e4b-4148-497e-bf10-c9966b7d141b000","69","2","30.0000",
"25424f2c-bc65-4aa6-b364-70350a0a604c000","19","1","25.0000",
"25dc17ce-c005-4c6b-8355-a11f25d44a97000","17","","30.0000",
"26fed8ab-4396-4043-9633-8b4916f5e27b000","218","15","30.0000",
"2747087f-cefb-4c0d-a9c2-bf61d2f4db31000","16","","",
"27734f20-f4b1-448f-9249-331d598c7b95000","19","","28.0000",
"284e6396-a575-4564-8ef0-de78734641ce000","368","21","100.0000",
"29b35681-08fd-4986-b1d7-e4a36ece1ed4000","149","","10.0000",
"29c55621-e10c-4887-bb84-e336ff631781000","17","","5.0000",
"2a96a48c-0a01-4a11-b9f7-dd2a763f9865000","283","12","60.0000",
"2abb31ae-df12-4fcf-a707-2753b60846af000","33","","30.0000",
"2b34033b-4b61-4976-b721-269cb4a2dd57000","181","10","30.0000",
"2b66e59c-478a-4801-86d2-f842d545169c000","21","","50.0000",
"2c406c1f-263c-4a84-abf7-bcaa58c257fc000","74","5","20.0000",
"2cbdb896-ce01-471a-a80a-442a5f73fad8000","13","1","30.0000",
"2d03546c-130c-49fc-8dde-ebaa7c7b1409000","94","2","20.0000",
"2d53e0bd-9272-43a0-a9e4-671ab99bf547000","272","20","200.0000",
"2daec9ce-492e-4aa0-bccb-574fbaf38b4c000","24","","",
"2e8192c0-a4c9-4925-b4c3-6064fe770498000","316","1","30.0000",
"2ea1f74b-bc8d-4921-b8fa-c4de6d48dc99000","25","1","",
"2fb05ed2-ad9e-4b9c-b213-8ca738d5d101000","29","","",
"2fe7792e-652c-4b10-8d7c-25e0fa6023e9000","13","1","25.0000",
"31887e09-b561-4634-be26-5eff1068d285000","38","3","200.0000",
"3272b69d-90f6-443b-9def-9ba8b9a94976000","51","3","30.0000",
"3283d78e-bd10-4a96-ba51-470ba447a9d9000","19","1","60.0000",
"32bc57fe-f19b-4532-b785-60269d7693fb000","14","","69.0000",
"344f1136-dedf-4664-bdf3-7262f11250c7000","27","","50.0000",
"34d35f17-1f0e-402c-b28e-615e474d3d0a000","16","","10.0000",
"35033917-d8eb-4da7-b49e-89361b3f86e8000","56","3","30.0000",
"3556731e-749f-4873-a044-862ef8843c00000","36","","120.0000",
"35792716-5500-4044-8373-94c4590fe377000","123","7","30.0000",
"3616ef9b-4583-412e-b1e9-67aa0d74f38c000","31","7","100.0000",
"368a96e2-9d9b-4c1f-b623-ce40f024736c000","123","2","29.0000",
"36cf9f2a-e7fa-4fb1-9852-3e02482af0b2000","1289","67","129.0000",
"37dbcfa6-430c-4f1c-afb0-60ff9bdf2267000","63","1","",
"37f0c191-e206-4520-bee1-544c2e4d28e0000","27","1","30.0000",
"3804c357-f6b0-4c8b-be2e-94cf04a5a638000","718","7","40.0000",
"387d7d82-5647-4d34-9da2-cd338767c965000","29","1","40.0000",
"39b2b082-d905-4320-847d-2be97571fcce000","184","10","20.0000",
"3c0c5a44-35ec-4822-a09e-b28c4e177ab2000","279","18","30.0000",
"3c97b226-5001-4fd9-828e-7b7192cf5c09000","18","1","30.0000",
"3c9b8d6a-ff8a-4357-9d9c-98ae9454b1ec000","298","10","100.0000",
"3e65617e-7110-4c63-a92e-c2b12252c58c000","219","","30.0000",
"3e970d3d-d91e-4229-b859-c351f49f438c000","11","","",
"3ed65d1c-c072-4094-8738-719228de9f97000","27","1","150.0000",
"3f6c483e-525a-4bdf-a5ff-d35294bf5fbb000","94","2","",
"3f7ae82e-d631-442f-967e-ba72465fa85a000","12","","12.0000",
"400d0f7c-3e48-4bea-8577-3884e02d2291000","25","2","60.0000",
"40903abf-a724-4ae2-81d0-292ffa4dee95000","1415","54","300.0000",
"40ea9ad1-2241-44c9-94b6-d6b69c4ea2d3000","14","","10.0000",
"42886bc0-0a22-49ef-8d15-946cb7d4901e000","19","","20.0000",
"42af6e30-9a48-40de-96e0-c9d2c6ad5ee2000","18","1","10.0000",
"437ba923-7b2d-4518-94ef-2b52f36d8138000","24","2","10.0000",
"43c49f59-89ae-4cb2-8aaf-a3727910107b000","65","2","20.0000",
"43d04964-4e5a-4ce1-ac8a-5c46d42f314c000","95","1","50.0000",
"444f3792-5aed-4326-9b3e-0b8c32e51ea3000","30","","50.0000",
"44e1beef-3adf-4015-a506-528b682b2112000","36","2","30.0000",
"4546ef67-3a98-421b-abdf-6d7e9cd3a248000","88","5","200.0000",
"45634d72-a3bb-45ef-b03a-e287d50f19d1000","12","7","40.0000",
"45eefb95-30ea-40ec-b8d8-3fe1ee58c5d3000","70","2","50.0000",
"4792dc1c-7e43-45a0-ac34-1f196a1c1935000","425","16","100.0000",
"4797c83d-1be8-4547-b253-6473d89a092a000","24","","",
"47aaa201-bc78-43fb-8ca4-8d882c5f3086000","22","2","20.0000",
"485cb949-92cc-4d36-a0b3-41b445485c5a000","148","9","30.0000",
"490fc679-ce8f-4f50-a5b4-22609d64c99f000","85","2","20.0000",
"49794a5b-a4ee-4805-ab41-36000b5eb6cb000","65","2","",
"49e29c01-d67b-4610-ae87-040e7b47927c000","13","2","",
"4a4b8b7f-930b-403a-a807-966c2ac4ff3e000","150","3","10.0000",
"4a4c0e62-bb27-40fe-9a35-387728a4dd6f000","66","3","60.0000",
"4b348409-27e1-46cb-966f-91dd933de017000","21","1","",
"4b7a8062-a429-4a9d-a2a5-15f8e89cfebf000","40","1","25.0000",
"4c0b8f24-ad03-4498-8a82-173765abc352000","12","","",
"4cf4f97d-ab5a-4850-8e1e-a764a2461721000","52","4","20.0000",
"4d952755-abbf-4e99-9d9a-1b1a7e317d51000","13","","10.0000",
"4db33a51-ac29-4306-bc4d-5e4d05db59c1000","32","","30.0000",
"4f41295c-5016-4afc-b228-e3bbd141100b000","47","4","30.0000",
"4fb7ffb6-adb6-41d0-8042-0285d4e2f08d000","11","","",
"50a6128f-b89f-48b4-a05c-a28f973f531a000","97","3","15.0000",
"50f53c16-ff21-4ae1-a839-f6874aaba1cd000","25","","30.0000",
"5136b898-e274-4ebd-af55-22abfbd85a74000","33","1","15.0000",
"51c38952-055f-4486-85ce-cc6e16d9c576000","136","7","300.0000",
"51dd8b4d-fdb7-4e66-a38d-263db8c865fc000","434","16","10.0000",
"51ec861a-02e0-4821-beb7-e2ca88401c10000","164","18","30.0000",
"5219666c-2eea-436f-b741-6dd0be5ca153000","11","","",
"5476bf89-ad6e-48f3-934f-a954a574fca5000","3349","312","100.0000",
"5898329f-bfb5-448c-bafe-c392a597c888000","90","8","30.0000",
"58bbccbc-51a3-401f-8354-f6eda2993f5f000","57","3","60.0000",
"591d5509-f603-4e27-8be3-76eb291cb0eb000","117","1","16.0000",
"591fcbdc-cdd9-4264-b68b-d58a984a1f8c000","42","2","0.0000",
"592ce72b-0fea-426a-9ebb-789eeb02cca4000","58","5","60.0000",
"5a058e1b-4a79-4cd3-9bd4-f66178eab963000","178","7","50.0000",
"5a2e9498-f3d3-42d4-a3da-04aa403fc4f4000","101","4","240.0000",
"5a4b719c-f23f-40be-9931-f1aeff679ca2000","61","","30.0000",
"5a5c69f8-cf80-4e47-892f-51eb88cd77ba000","14","","",
"5ad00796-bf9b-4a3c-b69f-1bab90ab4e14000","52","2","10.0000",
"5d81ba61-0278-44dc-8551-b50bd411a1b4000","186","3","20.0000",
"5d96b109-e93f-42a8-8b8c-91c0c02098e5000","66","1","10.0000",
"5e4a49b5-208e-4fac-baaa-fa1c63d98c82000","120","2","30.0000",
"5e530475-ae9e-4a09-a8d1-a8b091f904cf000","11","","100.0000",
"5ebd525f-f1d1-47e9-8ef4-bcbf7ce32d92000","18","1","30.0000",
"5ecd0cad-7803-4e6d-a929-1d3a436496ad000","41","5","",
"5f985a98-62ac-41f0-8c93-5c7ecaa23c2a000","16","","25.0000",
"601e2bfa-33a6-43d4-851e-0d1e687060f1000","196","6","60.0000",
"60bbe231-2e68-4150-a2da-a76b5b1518e8000","72","2","20.0000",
"64aec7a4-454a-45ba-93cb-6d54b73b4816000","41","8","10.0000",
"64f5952b-f276-47f0-b5df-ffd0c9165948000","1405","62","200.0000",
"65196150-b681-46ae-8a34-2241630695a2000","11","","40.0000",
"653d1ec7-9551-47b9-9a83-512831ff4d47000","20","1","20.0000",
"65bc90ee-e578-46aa-aa5b-afa217675432000","449","20","60.0000",
"65d65e93-f2de-4af7-b1e6-0f0469c3bbc5000","86","2","15.0000",
"666e8f87-c8d4-400f-a50b-7d0c115bd56a000","53","2","5.0000",
"66832687-a00a-4a02-9962-0c1365b7308b000","37","2","",
"66db00ce-9368-430d-bb88-c114864793d1000","17","","",
"67ecdb73-efbb-4c80-ab2b-796b3888bdbb000","47","2","30.0000",
"6875086e-15f3-4508-a36b-ee9e8ea5fef3000","28","2","50.0000",
"68ee7064-1777-4921-91e4-3c7333002bc7000","95","4","40.0000",
"6a28b4ac-190f-4192-b493-f57452e14eef000","72","1","",
"6a2e0d5d-851c-42f9-8ccc-a20a9d0c6e21000","988","26","69.0000",
"6a990558-fe36-4f12-b0bf-87c2f7875808000","30","1","30.0000",
"6a9cd298-7555-435c-b2db-930bd0837bc7000","22","3","15.0000",
"6df8e7ae-0eb2-4e75-a673-90d240c961ae000","6756","551","58.0000",
"6f6539ed-6775-4082-b2bb-a5d4e2be4ca0000","125","2","29.0000",
"700068fc-f454-45ac-8806-ef45c6b8f2b9000","25","","20.0000",
"707b397b-b97c-4e8c-aec0-a1900f011f7e000","18","","11.0000",
"7123666f-68fe-408d-844f-23ee29823315000","15","1","",
"71ff3487-f6f0-4c77-960d-403c83841075000","16","1","",
"727184c3-4d74-4c06-9fd1-c702a02426aa000","190","5","5.0000",
"72725d05-5304-41d6-a4be-925e31ca2856000","36","","20.0000",
"729abdcb-30f6-43ae-90f0-53413a42ad56000","1170","81","70.0000",
"73faac53-4ccc-422f-95ee-8eb093ac0de1000","12","","",
"74e776ed-c458-47c8-9f10-acd9e1bb8326000","81","5","30.0000",
"75b5c711-5012-4388-b8cb-7b0664bb8b1c000","22","","",
"762734b4-c7e3-4a73-8192-235e3d776b25000","39","1","10.0000",
"76ba3686-0b9f-4374-b84d-1013f2cb5582000","16","","30.0000",
"76e378a8-2700-40a5-b1fd-f598bb986422000","14","","",
"7764cb0e-85d1-48a4-9648-db19b33ca046000","1693","120","39.0000",
"77b24c26-1d36-45d3-9a3c-b50419dd7d27000","215","4","26.0000",
"78c463af-1520-11e7-a258-f98ed89254eb000","18","","20.0000",
"792aa182-9141-4606-b3eb-82fb91308b11000","206","8","30.0000",
"795828ba-4c5f-46f1-a05f-cb4aa1e2e7bc000","12","","30.0000",
"7961e789-a4a0-4121-a9b5-6975305fca11000","44","1","20.0000",
"79794c0a-7594-4b56-8faa-3aac9d03a670000","63","","",
"79b0e511-3a86-47f4-bf3b-0376fa2a5d0e000","26","","",
"7b3ff7f6-d27c-4b52-80a7-be7ac17edb57000","87","2","100.0000",
"7b7544cc-962e-4228-a51e-cc07a0fa6275000","73","7","200.0000",
"7bcdfadb-9f1b-4630-914d-874a1dc2e8fb000","76","","30.0000",
"7be4d9df-d14f-4227-98c6-50409765c708000","47","2","20.0000",
"7cd427e2-beaf-4dfb-b2e4-efee62e42f74000","22","","20.0000",
"7d352c8f-f860-4090-b506-28f3fe1c7b7a000","11","","15.0000",
"7eeae6ff-c88d-4c92-ac2e-6254191ee708000","53","1","15.0000",
"7f3f86d1-02a7-4923-8486-a08b043cbc5c000","2362","103","60.0000",
"7f8b7e48-9b14-45e7-8b4e-b153f031462e000","58","4","50.0000",
"804b6ea6-b549-4282-b178-2ac1b7354abe000","18","3","50.0000",
"80b79298-0da0-4126-a440-1eb489004438000","19","","20.0000",
"8101bc7e-d5e0-49c0-b890-890281d2c41b000","32","2","30.0000",
"81142542-a578-4fca-a957-4d98f5b9cd1a000","22","1","30.0000",
"815ac08a-7563-4570-973e-546ec494a971000","14","","20.0000",
"8326d00d-d093-461b-afa5-9f184dc32765000","137","3","200.0000",
"83568e15-68cb-43dd-981b-64805d3a5fb3000","13","","",
"8362c753-5627-4e44-928a-516d41456173000","15","6","20.0000",
"84271ea3-bcac-40ac-95a5-feed31d29f6e000","319","34","25.0000",
"84550f7f-ffe7-4d89-991c-c839692f48e0000","14","","12.0000",
"84561fd8-1327-421e-a512-9beabb5b35ad000","23","","",
"8458c07e-69bb-4ac2-ace5-af83dda25c1b000","20","1","30.0000",
"850cb098-2819-42ff-98ff-b5aa40ad391f000","29","1","50.0000",
"850efa2f-d2c6-46cf-818f-f70c19e27e53000","64","2","",
"854c9131-6442-45b6-a11b-47fccedc0324000","299","3","30.0000",
"859d779c-70d2-4b33-b4e7-cc1094ec0066000","80","4","30.0000",
"85b65f72-ddb0-423a-b53f-832cb863fd8d000","40","","",
"88b6f4a9-c113-4b78-96db-d2e6d67d0d2c000","41","3","",
"8a3e5a85-c39d-46be-9f93-381e765f9f0b000","415","23","68.0000",
"8a72a37b-88fb-4761-9ce7-bb8263e6dbd3000","359","28","30.0000",
"8cd14671-889a-4df6-9f50-9f14057ae9e1000","51","1","150.0000",
"8d492f96-4239-4869-bf82-57dc5e83552d000","89","3","50.0000",
"8d65cd06-6e1c-4467-8735-cb4481f481b8000","65","","20.0000",
"8d86fbb1-35e0-4c28-9056-722b714ebeb8000","24","1","25.0000",
"8e611ae1-a7e7-45be-9e56-584c792a1ca5000","30","1","50.0000",
"8f0a84fc-fc72-4e9e-8aac-5764a1b8ad85000","86","","30.0000",
"8f294d15-823c-4a9d-893e-462e8d5d979b000","12","2","20.0000",
"8f9c9070-a483-4bcd-ae3a-c005f67f616b000","963","27","79.0000",
"8fa70c36-aa43-49f5-ae4a-b44d66c50c53000","12","2","",
"8fb4e301-00b1-4179-a6cb-29c421c92134000","21","3","60.0000",
"90175344-bcfd-42f5-a479-89bf39f8a64e000","50","3","100.0000",
"9168373e-2912-4e2a-92c4-c603babcd6ce000","49","","",
"9171d823-b132-421a-82c1-a20aa74f412d000","89","5","200.0000",
"9190eb66-1497-4142-a5b2-0c33b215a5b0000","14","1","",
"92d1eea0-64d6-44d8-a8d5-73ef82a70c16000","34","2","",
"92f26d8c-36c9-4738-8d59-005141943328000","15","1","",
"92fda9be-b3c0-4411-a4da-0b68699449d8000","15","2","30.0000",
"94076d48-2141-4bdc-954d-aaed1a5df605000","165","6","50.0000",
"944d157d-84b9-41cf-b373-595be0c04bc7000","28","","",
"948726a4-dff8-4989-9723-fbb60438a8e5000","43","","30.0000",
"94c2edec-4778-4a1b-8d10-aaa962d590d2000","4135","149","198.0000",
"94de4551-2a39-4fdc-8b32-9260f957607d000","288","10","30.0000",
"94fd9520-c720-11e1-913c-5cf9dd2e7135000","51","1","600.0000",
"9538f4c9-c720-11e1-913c-5cf9dd2e7135000","191","4","0.0000",
"9540c29c-c720-11e1-913c-5cf9dd2e7135000","28","","",
"9547c2a3-c720-11e1-913c-5cf9dd2e7135000","35","","30.0000",
"954ba7fd-c720-11e1-913c-5cf9dd2e7135000","3273","205","300.0000",
"95507d30-c720-11e1-913c-5cf9dd2e7135000","142","10","150.0000",
"9556999b-2535-4a2c-8380-661c0d6133fe000","24","1","20.0000",
"95655596-c720-11e1-913c-5cf9dd2e7135000","16","","30.0000",
"957339e4-c720-11e1-913c-5cf9dd2e7135000","16","","50.0000",
"95862f9a-c720-11e1-913c-5cf9dd2e7135000","129","5","48.0000",
"95903c93-c720-11e1-913c-5cf9dd2e7135000","15","","",
"95ad8b25-c720-11e1-913c-5cf9dd2e7135000","54","15","200.0000",
"95bd34e1-c720-11e1-913c-5cf9dd2e7135000","258","8","60.0000",
"95d991ec-c720-11e1-913c-5cf9dd2e7135000","76","2","50.0000",
"95e2a654-c720-11e1-913c-5cf9dd2e7135000","84","2","100.0000",
"95ef06e2-c720-11e1-913c-5cf9dd2e7135000","12","","30.0000",
"95fb80b4-c720-11e1-913c-5cf9dd2e7135000","1249","170","580.0000",
"95fd0838-c720-11e1-913c-5cf9dd2e7135000","60","2","100.0000",
"96049559-c720-11e1-913c-5cf9dd2e7135000","222","27","88.0000",
"9606ef72-c720-11e1-913c-5cf9dd2e7135000","19","2","50.0000",
"9622ebe0-c720-11e1-913c-5cf9dd2e7135000","170","9","100.0000",
"9637edc7-c720-11e1-913c-5cf9dd2e7135000","135","4","20.0000",
"96384296-c720-11e1-913c-5cf9dd2e7135000","29","","30.0000",
"96384b27-c720-11e1-913c-5cf9dd2e7135000","24","1","30.0000",
"963c2d0f-c720-11e1-913c-5cf9dd2e7135000","215","16","50.0000",
"96528baa-de60-4326-bc91-98ae1929dc5e000","79","1","60.0000",
"9655473c-c720-11e1-913c-5cf9dd2e7135000","40","1","28.0000",
"965b2f89-c720-11e1-913c-5cf9dd2e7135000","2182","278","50.0000",
"9676d1a5-c720-11e1-913c-5cf9dd2e7135000","63","6","20.0000",
"967990d8-c720-11e1-913c-5cf9dd2e7135000","34","","80.0000",
"9688e8e3-c720-11e1-913c-5cf9dd2e7135000","46","4","200.0000",
"9694d7b3-c720-11e1-913c-5cf9dd2e7135000","13","2","40.0000",
"96b32515-c720-11e1-913c-5cf9dd2e7135000","82","7","59.0000",
"96b6b254-c720-11e1-913c-5cf9dd2e7135000","527","22","39.0000",
"96b74417-c720-11e1-913c-5cf9dd2e7135000","25","2","30.0000",
"96b7fb59-c720-11e1-913c-5cf9dd2e7135000","21","2","30.0000",
